date,count,count_10yr_avg
2024-05-13,0,NA
2024-05-14,0,NA
2024-05-15,0,NA
2024-05-16,0,1
2024-05-17,0,2
2024-05-18,0,2
2024-05-19,0,1
2024-05-20,0,2
2024-05-21,0,1
2024-05-22,0,1
2024-05-23,0,NA
2024-05-24,0,NA
2024-05-25,0,1
2024-05-26,0,1
2024-05-27,0,1
2024-05-28,0,1
2024-05-29,0,NA
2024-05-30,0,NA
2024-05-31,0,NA
2024-06-01,0,NA
2024-06-02,0,NA
2024-06-03,0,NA
2024-06-04,0,NA
2024-06-05,0,NA
2024-06-06,0,NA
2024-06-07,0,NA
2024-06-08,0,NA
2024-06-09,0,NA
2024-06-10,0,NA
2024-06-11,0,NA
2024-06-12,0,NA
2024-06-13,0,NA
2024-06-14,0,NA
2024-06-15,0,NA
2024-06-16,0,1
2024-06-17,0,1
2024-06-18,0,NA
2024-06-19,0,NA
2024-06-20,0,1
2024-06-21,0,NA
2024-06-22,0,1
2024-06-23,0,NA
2024-06-24,0,NA
2024-06-25,1,NA
2024-06-26,0,NA
2024-06-27,1,1
2024-06-28,1,NA
2024-06-29,0,NA
2024-06-30,2,NA
2024-07-01,1,NA
2024-07-02,2,NA
2024-07-03,3,1
2024-07-04,2,NA
2024-07-05,3,NA
2024-07-06,1,NA
2024-07-07,1,NA
2024-07-08,1,1
2024-07-09,1,1
2024-07-10,3,NA
2024-07-11,1,1
2024-07-12,3,1
2024-07-13,2,NA
2024-07-14,0,1
2024-07-15,0,NA
2024-07-16,-1,1
2024-07-17,1,1
2024-07-18,2,1
2024-07-19,0,1
2024-07-20,0,1
2024-07-21,2,1
2024-07-22,1,1
2024-07-23,2,1
2024-07-24,6,1
2024-07-25,8,1
2024-07-26,2,2
2024-07-27,1,2
2024-07-28,9,1
2024-07-29,3,1
2024-07-30,3,1
2024-07-31,16,1
2024-08-01,3,1
2024-08-02,10,NA
2024-08-03,4,1
2024-08-04,5,NA
2024-08-05,2,1
2024-08-06,6,NA
2024-08-07,6,1
2024-08-08,11,1
2024-08-09,18,2
2024-08-10,12,1
2024-08-11,11,1
2024-08-12,10,2
2024-08-13,2,1
2024-08-14,10,1
2024-08-15,11,2
2024-08-16,4,3
2024-08-17,9,2
2024-08-18,11,4
2024-08-19,4,3
2024-08-20,6,3
2024-08-21,9,2
2024-08-22,12,2
2024-08-23,12,5
2024-08-24,21,4
2024-08-25,7,3
2024-08-26,5,6
2024-08-27,46,5
2024-08-28,40,4
2024-08-29,13,10
2024-08-30,23,6
2024-08-31,37,9
2024-09-01,20,12
2024-09-02,17,9
2024-09-03,14,8
2024-09-04,14,8
2024-09-05,6,6
2024-09-06,5,14
2024-09-07,18,8
2024-09-08,4,4
2024-09-09,1,2
2024-09-10,20,5
2024-09-11,10,5
2024-09-12,4,6
2024-09-13,5,4
2024-09-14,4,2
2024-09-15,0,3
2024-09-16,0,3
2024-09-17,0,1
2024-09-18,1,14
2024-09-19,0,11
2024-09-20,1,4
2024-09-21,1,3
2024-09-22,3,2
2024-09-23,8,1
2024-09-24,2,2
2024-09-25,0,5
2024-09-26,4,3
2024-09-27,6,2
2024-09-28,4,1
2024-09-29,1,1
2024-09-30,0,NA
2024-10-01,0,1
2024-10-02,0,1
2024-10-03,0,1
2024-10-04,2,1
2024-10-05,1,2
2024-10-06,1,1
2024-10-07,0,2
2024-10-08,0,1
2024-10-09,0,1
2024-10-10,0,NA
2024-10-11,6,1
2024-10-12,0,NA
2024-10-13,1,NA
2024-10-14,1,NA
2024-10-15,1,NA
2024-10-16,0,NA
2024-10-17,0,NA
2024-10-18,0,NA
2024-10-19,0,NA
2024-10-20,0,NA
2024-10-21,0,NA
2024-10-22,0,NA
2024-10-23,0,NA
2024-10-24,0,NA
2024-10-25,0,NA
2024-10-26,0,NA
2024-10-27,1,NA
2024-10-28,0,NA
2024-10-29,0,NA
2024-10-30,0,NA
2024-10-31,1,NA
2024-11-01,1,NA
2024-11-02,0,NA
2024-11-03,0,NA
2024-11-04,0,NA
2024-11-05,1,NA
2024-11-06,0,NA
2024-11-07,1,NA
2024-11-08,0,NA
2024-11-09,0,NA
2024-11-10,0,NA
2024-11-11,0,NA
2024-11-12,0,NA
2024-11-13,0,NA
2024-11-14,0,NA
2024-11-15,0,NA
2024-11-21,0,NA
2024-12-04,0,NA
2025-05-01,0,NA
2025-05-02,0,NA
2025-05-03,0,NA
2025-05-04,0,NA
2025-05-05,0,NA
2025-05-06,0,NA
2025-05-07,0,NA
2025-05-08,0,NA
2025-05-09,0,NA
2025-05-10,0,NA
2025-05-11,0,NA
2025-05-12,0,NA
2025-05-13,0,NA
2025-05-14,0,NA
2025-05-15,0,NA
2025-05-16,0,1
2025-05-17,0,2
2025-05-18,0,2
2025-05-19,0,1
2025-05-20,0,2
2025-05-21,0,1
2025-05-22,0,1
2025-05-23,0,NA
2025-05-24,0,NA
2025-05-25,0,1
2025-05-26,0,1
2025-05-27,0,1
2025-05-28,0,1
2025-05-29,0,NA
2025-05-30,0,NA
2025-05-31,0,NA
2025-06-01,0,NA
2025-06-02,0,NA
2025-06-03,0,NA
2025-06-04,0,NA
2025-06-05,0,NA
2025-06-06,0,NA
2025-06-07,0,NA
2025-06-08,0,NA
2025-06-09,0,NA
2025-06-10,0,NA
2025-06-11,0,NA
2025-06-12,0,NA
2025-06-13,0,NA
2025-06-14,0,NA
2025-06-15,0,NA
2025-06-16,0,1
2025-06-17,0,1
2025-06-18,0,NA
2025-06-19,0,NA
2025-06-20,1,1
2025-06-21,0,NA
2025-06-22,0,1
2025-06-23,0,NA
2025-06-24,1,NA
2025-06-25,0,NA
2025-06-26,0,NA
2025-06-27,1,1
2025-06-28,1,NA
2025-06-29,0,NA
2025-06-30,0,1
2025-07-01,0,NA
2025-07-02,0,NA
2025-07-03,0,1
2025-07-04,0,NA
2025-07-05,2,1
2025-07-06,0,NA
2025-07-07,0,NA
2025-07-08,1,1
2025-07-09,1,1
2025-07-10,1,1
2025-07-11,1,1
2025-07-12,2,1
2025-07-13,3,1
2025-07-14,0,1
2025-07-15,3,NA
2025-07-16,0,1
2025-07-17,2,1
2025-07-18,2,1
2025-07-19,0,1
2025-07-20,2,1
2025-07-21,8,1
2025-07-22,2,1
2025-07-23,6,1
2025-07-24,4,2
2025-07-25,4,2
2025-07-26,4,2
2025-07-27,2,2
2025-07-28,5,2
2025-07-29,8,1
2025-07-30,2,1
2025-07-31,2,2
2025-08-01,1,1
2025-08-02,1,1
2025-08-03,7,2
2025-08-04,5,1
2025-08-05,5,1
2025-08-06,2,1
2025-08-07,3,1
2025-08-08,0,2
2025-08-09,2,4
2025-08-10,3,2
2025-08-11,3,2
2025-08-12,6,3
2025-08-13,0,1
2025-08-14,0,2
2025-08-15,2,3
2025-08-16,6,4
2025-08-17,5,3
2025-08-18,1,5
2025-08-19,5,4
2025-08-20,5,3
2025-08-21,7,3
2025-08-22,2,3
2025-08-23,9,6
2025-08-24,4,6
2025-08-25,5,4
2025-08-26,6,6
2025-08-27,6,10
2025-08-28,15,8
2025-08-29,2,11
2025-08-30,4,8
2025-08-31,4,13
2025-09-01,3,14
2025-09-02,6,10
2025-09-03,3,9
2025-09-04,1,9
2025-09-05,3,7
2025-09-06,5,14
2025-09-07,4,9
2025-09-08,1,4
2025-09-09,2,3
2025-09-10,0,7
2025-09-11,1,6
2025-09-12,1,7
2025-09-13,0,5
2025-09-14,0,3
2025-09-15,0,3
2025-09-16,0,3
2025-09-17,2,1
2025-09-18,0,14
2025-09-19,0,11
2025-09-20,3,4
2025-09-21,0,3
2025-09-22,1,2
2025-09-23,0,2
2025-09-24,0,2
2025-09-25,0,5
2025-09-26,0,3
2025-09-27,1,2
2025-09-28,0,2
2025-09-29,0,1
2025-09-30,1,NA
2025-10-01,2,1
2025-10-02,0,1
2025-10-03,0,1
2025-10-04,0,1
2025-10-05,0,2
2025-10-06,0,2
2025-10-07,0,2
2025-10-08,0,1
2025-10-09,0,1
2025-10-10,0,NA
2025-10-11,0,2
2025-10-12,0,NA
2025-10-13,0,NA
2025-10-14,0,1
2025-10-15,0,NA
2025-10-16,0,NA
2025-10-17,0,NA
2025-10-18,0,NA
2025-10-19,0,NA
2025-10-20,0,NA
2025-10-21,0,NA
2025-10-22,4,NA
2025-10-23,1,NA
2025-10-24,0,NA
2025-10-25,0,NA
2025-10-26,0,NA
2025-10-27,0,NA
2025-10-28,0,NA
2025-10-29,0,NA
2025-10-30,0,NA
2025-10-31,0,NA
2025-11-01,0,NA
2025-11-02,0,NA
2025-11-03,0,NA
2025-11-04,0,NA
2025-11-05,0,NA
2025-11-06,0,NA
2025-11-07,0,NA
2025-11-08,0,NA
2025-11-09,0,NA
2025-11-10,0,NA
2025-11-11,0,NA
2025-11-12,1,NA
2025-11-13,0,NA
2025-11-14,1,NA
2025-11-15,0,NA
2025-11-21,0,NA
2025-12-04,0,NA
2026-05-01,0,NA
2026-05-02,0,NA
2026-05-03,0,NA
2026-05-04,0,NA
2026-05-05,0,NA
2026-05-06,0,NA
2026-05-07,0,NA
2026-05-08,0,NA
2026-05-09,0,NA
2026-05-10,0,NA
2026-05-11,0,NA
2026-05-12,0,NA
2026-05-13,0,NA
2026-05-14,0,NA
2026-05-15,0,NA
2026-05-16,0,1
2026-05-17,0,2
2026-05-18,0,2
2026-05-19,0,1
2026-05-20,0,2
2026-05-21,0,1
2026-05-22,0,1
2026-05-23,0,NA
2026-05-24,0,NA
2026-05-25,0,1
2026-05-26,0,1
2026-05-27,0,1
2026-05-28,0,1
2026-05-29,0,NA
2026-05-30,0,NA
2026-05-31,0,NA
2026-06-01,0,NA
2026-06-02,0,NA
2026-06-03,0,NA
2026-06-04,0,NA
2026-06-05,0,NA
2026-06-06,0,NA
2026-06-07,0,NA
2026-06-08,0,NA
2026-06-09,0,NA
2026-06-10,0,NA
2026-06-11,0,NA
2026-06-12,0,NA
2026-06-13,0,NA
2026-06-14,0,NA
2026-06-15,0,NA
2026-06-16,0,1
2026-06-17,0,1
2026-06-18,0,NA
2026-06-19,0,NA
2026-06-20,0,1
2026-06-21,0,NA
2026-06-22,0,1
2026-06-23,0,NA
2026-06-24,0,NA
2026-06-25,0,NA
2026-06-26,0,NA
2026-06-27,0,1
2026-06-28,0,NA
2026-06-29,0,NA
2026-06-30,0,1
2026-07-01,0,NA
2026-07-02,0,NA
2026-07-03,0,1
2026-07-04,0,NA
2026-07-05,0,1
2026-07-06,0,NA
2026-07-07,0,NA
2026-07-08,0,1
2026-07-09,0,1
2026-07-10,0,1
2026-07-11,0,1
2026-07-12,1,1
2026-07-13,0,1
2026-07-14,0,1
2026-07-15,2,1
2026-07-16,0,1
2026-07-17,1,1
2026-07-18,0,2
2026-07-19,2,1
2026-07-20,2,1
2026-07-21,0,2
2026-07-22,0,1
2026-07-23,0,1
2026-07-24,0,2
2026-07-25,1,2
2026-07-26,1,2
2026-07-27,0,2
2026-07-28,0,3
2026-07-29,2,2
2026-07-30,0,1
2026-07-31,0,3
2026-08-01,0,1
2026-08-02,0,1
2026-08-03,0,3
2026-08-04,0,1
2026-08-05,0,1
2026-08-06,0,1
2026-08-07,0,1
2026-08-08,0,2
2026-08-09,0,4
2026-08-10,0,2
2026-08-11,0,2
2026-08-12,0,3
2026-08-13,0,1
2026-08-14,0,2
2026-08-15,0,3
2026-08-16,0,4
2026-08-17,0,4
2026-08-18,0,5
2026-08-19,0,4
2026-08-20,0,4
2026-08-21,0,4
2026-08-22,0,3
2026-08-23,0,7
2026-08-24,0,6
2026-08-25,0,4
2026-08-26,0,7
2026-08-27,0,10
2026-08-28,0,10
2026-08-29,0,11
2026-08-30,0,9
2026-08-31,0,13
2026-09-01,0,14
2026-09-02,0,11
2026-09-03,0,9
2026-09-04,0,9
2026-09-05,0,7
2026-09-06,0,15
2026-09-07,0,10
2026-09-08,0,4
2026-09-09,0,3
2026-09-10,0,7
2026-09-11,0,6
2026-09-12,0,7
2026-09-13,0,5
2026-09-14,0,3
2026-09-15,0,3
2026-09-16,0,3
2026-09-17,0,2
2026-09-18,0,14
2026-09-19,0,11
2026-09-20,0,5
2026-09-21,0,3
2026-09-22,0,2
2026-09-23,0,2
2026-09-24,0,2
2026-09-25,0,5
2026-09-26,0,3
2026-09-27,0,2
2026-09-28,0,2
2026-09-29,0,1
2026-09-30,0,1
2026-10-01,0,1
2026-10-02,0,1
2026-10-03,0,1
2026-10-04,0,1
2026-10-05,0,2
2026-10-06,0,2
2026-10-07,0,2
2026-10-08,0,1
2026-10-09,0,1
2026-10-10,0,NA
2026-10-11,0,2
2026-10-12,0,NA
2026-10-13,0,NA
2026-10-14,0,1
2026-10-15,0,NA
2026-10-16,0,NA
2026-10-17,0,NA
2026-10-18,0,NA
2026-10-19,0,NA
2026-10-20,0,NA
2026-10-21,0,NA
2026-10-22,0,1
2026-10-23,0,NA
2026-10-24,0,NA
2026-10-25,0,NA
2026-10-26,0,NA
2026-10-27,0,NA
2026-10-28,0,NA
2026-10-29,0,NA
2026-10-30,0,NA
2026-10-31,0,NA
2026-11-01,0,NA
2026-11-02,0,NA
2026-11-03,0,NA
2026-11-04,0,NA
2026-11-05,0,NA
2026-11-06,0,NA
2026-11-07,0,NA
2026-11-08,0,NA
2026-11-09,0,NA
2026-11-10,0,NA
2026-11-11,0,NA
2026-11-12,0,NA
2026-11-13,0,NA
2026-11-14,0,NA
2026-11-15,0,NA
2026-11-21,0,NA
2026-12-04,0,NA
